ID,Zone,Connected,Total_Import_MWh,Total_Export_MWh
1,1,0,0.0,0.0
2,1,1,511.0919541561017,83.18791430005295
3,1,1,524.65295414142,84.8615769620122
4,1,1,188.24396959180967,12.665697636606506
5,1,1,216.0206704674875,15.761524449581769
6,1,0,0.0,0.0
7,1,1,174.8035686861428,14.949406817356685
8,1,1,5787.994338510727,4068.544895920356
9,1,1,338.2056142404044,23.258140325127357
10,1,1,194.7371436397496,11.101900639750156
11,1,1,504.1865905925357,28.97797949896152
12,1,1,30.089580265038116,5.830510000010191
13,1,1,353.49252508025324,2983.854276246011
14,1,0,0.0,0.0
15,1,1,402.16299792645,1800.0577543010231
16,1,1,49.7231162826373,7.125155223216205
17,1,1,390.4822569103222,2362.286207242292
18,1,0,0.0,0.0
19,1,0,0.0,0.0
20,1,0,0.0,0.0
21,1,0,0.0,0.0
22,1,0,0.0,0.0
23,1,0,0.0,0.0
24,1,0,0.0,0.0
25,1,0,0.0,0.0
26,1,0,0.0,0.0
27,1,0,0.0,0.0
28,1,0,0.0,0.0
29,1,0,0.0,0.0
30,1,0,0.0,0.0
31,1,0,0.0,0.0
32,1,0,0.0,0.0
33,1,0,0.0,0.0
34,1,0,0.0,0.0
35,1,0,0.0,0.0
36,1,0,0.0,0.0
37,1,0,0.0,0.0
38,1,0,0.0,0.0
39,1,0,0.0,0.0
40,1,0,0.0,0.0
41,1,0,0.0,0.0
42,1,0,0.0,0.0
43,1,0,0.0,0.0
44,1,0,0.0,0.0
45,1,0,0.0,0.0
46,1,0,0.0,0.0
47,1,0,0.0,0.0
48,1,0,0.0,0.0
49,1,0,0.0,0.0
50,1,0,0.0,0.0
51,1,0,0.0,0.0
52,1,0,0.0,0.0
53,1,0,0.0,0.0
54,1,0,0.0,0.0
55,1,0,0.0,0.0
56,1,0,0.0,0.0
57,1,0,0.0,0.0
58,1,0,0.0,0.0
59,1,0,0.0,0.0
60,1,0,0.0,0.0
61,1,0,0.0,0.0
62,1,0,0.0,0.0
63,1,0,0.0,0.0
64,1,0,0.0,0.0
65,1,0,0.0,0.0
66,1,0,0.0,0.0
67,1,0,0.0,0.0
68,1,0,0.0,0.0
69,1,0,0.0,0.0
70,1,0,0.0,0.0
71,1,0,0.0,0.0
72,1,0,0.0,0.0
73,1,0,0.0,0.0
74,1,1,347.04443088540955,32.41560590883401
75,1,0,0.0,0.0
76,1,0,0.0,0.0
77,1,0,0.0,0.0
78,1,0,0.0,0.0
79,1,0,0.0,0.0
80,1,0,0.0,0.0
81,1,0,0.0,0.0
82,1,0,0.0,0.0
83,1,0,0.0,0.0
84,1,0,0.0,0.0
85,1,0,0.0,0.0
86,1,0,0.0,0.0
87,1,0,0.0,0.0
88,1,0,0.0,0.0
89,1,1,107.58923494381641,13.260096738449016
90,1,0,0.0,0.0
91,1,0,0.0,0.0
92,1,0,0.0,0.0
93,1,1,504.55102441138786,55.44398974640146
94,1,0,0.0,0.0
95,1,0,0.0,0.0
96,1,0,0.0,0.0
97,1,0,0.0,0.0
98,1,0,0.0,0.0
99,1,0,0.0,0.0
100,1,0,0.0,0.0
101,1,0,0.0,0.0
102,1,0,0.0,0.0
103,1,0,0.0,0.0
104,1,0,0.0,0.0
105,1,0,0.0,0.0
106,1,0,0.0,0.0
107,1,0,0.0,0.0
108,1,0,0.0,0.0
109,1,0,0.0,0.0
110,1,0,0.0,0.0
111,1,0,0.0,0.0
112,1,0,0.0,0.0
113,1,0,0.0,0.0
114,1,0,0.0,0.0
115,1,0,0.0,0.0
116,1,0,0.0,0.0
117,1,0,0.0,0.0
118,1,0,0.0,0.0
119,1,0,0.0,0.0
120,1,0,0.0,0.0
121,1,0,0.0,0.0
