r_id,delong_nickel_phase_iii_power_station_phase_iii_unit_1,delong_nickel_phase_iii_power_station_phase_iii_unit_2,delong_nickel_phase_iii_power_station_phase_iii_unit_3,delong_nickel_phase_iii_power_station_phase_iii_unit_4,delong_nickel_phase_iii_power_station_phase_iii_unit_5,delong_nickel_phase_iii_power_station_phase_iii_unit_6,delong_nickel_phase_iii_power_station_phase_iii_unit_7,delong_nickel_phase_iii_power_station_phase_iii_unit_8,delong_nickel_phase_iii_power_station_phase_iii_unit_9,delong_nickel_phase_iii_power_station_phase_iii_unit_10,delong_nickel_phase_iii_power_station_phase_iii_unit_11,delong_nickel_phase_iii_power_station_phase_iii_unit_12,delong_nickel_phase_iii_power_station_geothermal,delong_nickel_phase_iii_power_station_geothermal,delong_nickel_phase_iii_power_station_geothermal,delong_nickel_phase_iii_power_station_geothermal,delong_nickel_phase_iii_power_station_geothermal,delong_nickel_phase_iii_power_station_solar,delong_nickel_phase_iii_power_station_solar,delong_nickel_phase_iii_power_station_solar,delong_nickel_phase_iii_power_station_solar,delong_nickel_phase_iii_power_station_solar,pt_ihip_power_station_unit_1,pt_ihip_power_station_unit_2,pt_ihip_power_station_unit_3,pt_ihip_power_station_geothermal,pt_ihip_power_station_geothermal,pt_ihip_power_station_geothermal,pt_ihip_power_station_geothermal,pt_ihip_power_station_geothermal,pt_ihip_power_station_solar,pt_ihip_power_station_solar,pt_ihip_power_station_solar,pt_ihip_power_station_solar,pt_ihip_power_station_solar,qingdao_zhongsheng_captive_power_station_unit_1,qingdao_zhongsheng_captive_power_station_unit_2,qingdao_zhongsheng_captive_power_station_geothermal,qingdao_zhongsheng_captive_power_station_geothermal,qingdao_zhongsheng_captive_power_station_geothermal,qingdao_zhongsheng_captive_power_station_geothermal,qingdao_zhongsheng_captive_power_station_geothermal,qingdao_zhongsheng_captive_power_station_solar,qingdao_zhongsheng_captive_power_station_solar,qingdao_zhongsheng_captive_power_station_solar,qingdao_zhongsheng_captive_power_station_solar,qingdao_zhongsheng_captive_power_station_solar,sulawesi_labota_power_station_unit_4,sulawesi_labota_power_station_unit_5,sulawesi_labota_power_station_unit_6,sulawesi_labota_power_station_unit_1,sulawesi_labota_power_station_unit_2,sulawesi_labota_power_station_unit_3,sulawesi_labota_power_station_unit_7,sulawesi_labota_power_station_unit_8,sulawesi_labota_power_station_unit_9,sulawesi_labota_power_station_geothermal,sulawesi_labota_power_station_geothermal,sulawesi_labota_power_station_geothermal,sulawesi_labota_power_station_geothermal,sulawesi_labota_power_station_geothermal,sulawesi_labota_power_station_solar,sulawesi_labota_power_station_solar,sulawesi_labota_power_station_solar,sulawesi_labota_power_station_solar,sulawesi_labota_power_station_solar,sulawesi_mining_power_station_phase_i_unit_1,sulawesi_mining_power_station_phase_i_unit_2,sulawesi_mining_power_station_phase_ii_unit_1,sulawesi_mining_power_station_phase_ii_unit_2,sulawesi_mining_power_station_phase_iii_unit_1,sulawesi_mining_power_station_phase_iii_unit_2,sulawesi_mining_power_station_phase_iv_unit_1,sulawesi_mining_power_station_phase_iv_unit_2,sulawesi_mining_power_station_unit_9,sulawesi_mining_power_station_geothermal,sulawesi_mining_power_station_geothermal,sulawesi_mining_power_station_geothermal,sulawesi_mining_power_station_geothermal,sulawesi_mining_power_station_geothermal,sulawesi_mining_power_station_solar,sulawesi_mining_power_station_solar,sulawesi_mining_power_station_solar,sulawesi_mining_power_station_solar,sulawesi_mining_power_station_solar,wanxiang_nickel_indonesia_power_station_unit_1,wanxiang_nickel_indonesia_power_station_unit_2,wanxiang_nickel_indonesia_power_station_geothermal,wanxiang_nickel_indonesia_power_station_geothermal,wanxiang_nickel_indonesia_power_station_geothermal,wanxiang_nickel_indonesia_power_station_geothermal,wanxiang_nickel_indonesia_power_station_geothermal,wanxiang_nickel_indonesia_power_station_solar,wanxiang_nickel_indonesia_power_station_solar,wanxiang_nickel_indonesia_power_station_solar,wanxiang_nickel_indonesia_power_station_solar,wanxiang_nickel_indonesia_power_station_solar,pt_yongyu_nickel_sulawesi_power_plant,pt_yongyu_nickel_sulawesi_power_plant_geothermal,pt_yongyu_nickel_sulawesi_power_plant_geothermal,pt_yongyu_nickel_sulawesi_power_plant_geothermal,pt_yongyu_nickel_sulawesi_power_plant_geothermal,pt_yongyu_nickel_sulawesi_power_plant_geothermal,pt_yongyu_nickel_sulawesi_power_plant_solar,pt_yongyu_nickel_sulawesi_power_plant_solar,pt_yongyu_nickel_sulawesi_power_plant_solar,pt_yongyu_nickel_sulawesi_power_plant_solar,pt_yongyu_nickel_sulawesi_power_plant_solar,pt_beishi_3x250mw_power_plant,pt_beishi_3x250mw_power_plant_geothermal,pt_beishi_3x250mw_power_plant_geothermal,pt_beishi_3x250mw_power_plant_geothermal,pt_beishi_3x250mw_power_plant_geothermal,pt_beishi_3x250mw_power_plant_geothermal,pt_beishi_3x250mw_power_plant_solar,pt_beishi_3x250mw_power_plant_solar,pt_beishi_3x250mw_power_plant_solar,pt_beishi_3x250mw_power_plant_solar,pt_beishi_3x250mw_power_plant_solar,pt_shuoshi_nickel_power_plant,pt_shuoshi_nickel_power_plant_geothermal,pt_shuoshi_nickel_power_plant_geothermal,pt_shuoshi_nickel_power_plant_geothermal,pt_shuoshi_nickel_power_plant_geothermal,pt_shuoshi_nickel_power_plant_geothermal,pt_shuoshi_nickel_power_plant_solar,pt_shuoshi_nickel_power_plant_solar,pt_shuoshi_nickel_power_plant_solar,pt_shuoshi_nickel_power_plant_solar,pt_shuoshi_nickel_power_plant_solar,delong_nickel_phase_i_power_station_phase_i_unit_1,delong_nickel_phase_i_power_station_phase_i_unit_2,delong_nickel_phase_i_power_station_phase_i_unit_3,delong_nickel_phase_i_power_station_phase_i_unit_4,delong_nickel_phase_i_power_station_phase_i_unit_5,delong_nickel_phase_i_power_station_phase_i_unit_6,delong_nickel_phase_i_power_station_phase_i_unit_7,delong_nickel_phase_i_power_station_phase_i_unit_8,delong_nickel_phase_i_power_station_geothermal,delong_nickel_phase_i_power_station_geothermal,delong_nickel_phase_i_power_station_geothermal,delong_nickel_phase_i_power_station_geothermal,delong_nickel_phase_i_power_station_geothermal,delong_nickel_phase_i_power_station_solar,delong_nickel_phase_i_power_station_solar,delong_nickel_phase_i_power_station_solar,delong_nickel_phase_i_power_station_solar,delong_nickel_phase_i_power_station_solar,punagaya_power_station_unit_1,punagaya_power_station_unit_2,punagaya_power_station_unit_3,punagaya_power_station_unit_4,punagaya_power_station_geothermal,punagaya_power_station_geothermal,punagaya_power_station_geothermal,punagaya_power_station_geothermal,punagaya_power_station_geothermal,punagaya_power_station_solar,punagaya_power_station_solar,punagaya_power_station_solar,punagaya_power_station_solar,punagaya_power_station_solar,punagaya_power_station_wind,punagaya_power_station_wind,punagaya_power_station_wind,tonasa_cement_plant_power_station_phase_v_unit_1,tonasa_cement_plant_power_station_phase_v_unit_2,tonasa_cement_plant_power_station_phase_iv_unit_1,tonasa_cement_plant_power_station_phase_iv_unit_2,tonasa_cement_plant_power_station_geothermal,tonasa_cement_plant_power_station_geothermal,tonasa_cement_plant_power_station_geothermal,tonasa_cement_plant_power_station_geothermal,tonasa_cement_plant_power_station_geothermal,tonasa_cement_plant_power_station_solar,tonasa_cement_plant_power_station_solar,tonasa_cement_plant_power_station_solar,tonasa_cement_plant_power_station_solar,tonasa_cement_plant_power_station_solar,delong_nickel_phase_ii_power_station_phase_ii_unit_1,delong_nickel_phase_ii_power_station_phase_ii_unit_10,delong_nickel_phase_ii_power_station_phase_ii_unit_2,delong_nickel_phase_ii_power_station_phase_ii_unit_3,delong_nickel_phase_ii_power_station_phase_ii_unit_4,delong_nickel_phase_ii_power_station_phase_ii_unit_5,delong_nickel_phase_ii_power_station_phase_ii_unit_6,delong_nickel_phase_ii_power_station_phase_ii_unit_7,delong_nickel_phase_ii_power_station_phase_ii_unit_8,delong_nickel_phase_ii_power_station_phase_ii_unit_9,delong_nickel_phase_ii_power_station_geothermal,delong_nickel_phase_ii_power_station_geothermal,delong_nickel_phase_ii_power_station_geothermal,delong_nickel_phase_ii_power_station_geothermal,delong_nickel_phase_ii_power_station_geothermal,delong_nickel_phase_ii_power_station_solar,delong_nickel_phase_ii_power_station_solar,delong_nickel_phase_ii_power_station_solar,delong_nickel_phase_ii_power_station_solar,delong_nickel_phase_ii_power_station_solar,pomalaa_nickel_power_station_unit_1,pomalaa_nickel_power_station_unit_2,pomalaa_nickel_power_station_geothermal,pomalaa_nickel_power_station_geothermal,pomalaa_nickel_power_station_geothermal,pomalaa_nickel_power_station_geothermal,pomalaa_nickel_power_station_geothermal,pomalaa_nickel_power_station_solar,pomalaa_nickel_power_station_solar,pomalaa_nickel_power_station_solar,pomalaa_nickel_power_station_solar,pomalaa_nickel_power_station_solar,pt_prima_alam_gemilang,pt_prima_alam_gemilang_geothermal,pt_prima_alam_gemilang_geothermal,pt_prima_alam_gemilang_geothermal,pt_prima_alam_gemilang_geothermal,pt_prima_alam_gemilang_geothermal,pt_prima_alam_gemilang_solar,pt_prima_alam_gemilang_solar,pt_prima_alam_gemilang_solar,pt_prima_alam_gemilang_solar,pt_prima_alam_gemilang_solar
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.043,0.043,0.043,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.042,0.042,0.042,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.047,0.047,0.047,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.041,0.041,0.041,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.043,0.043,0.043,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.025,0.025,0.025,0.025,0.025,1,1,1,1,1,1,1,1,0.025,0.025,0.025,0.025,0.025,1,1,1,1,1,1,1,0.025,0.025,0.025,0.025,0.025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.025,0.025,0.025,0.025,0.025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.025,0.025,0.025,0.025,0.025,1,1,1,1,1,1,1,0.025,0.025,0.025,0.025,0.025,1,1,1,1,1,1,0.025,0.025,0.025,0.025,0.025,1,1,1,1,1,1,0.025,0.025,0.025,0.025,0.025,1,1,1,1,1,1,0.025,0.025,0.025,0.025,0.025,1,1,1,1,1,1,1,1,1,1,1,1,1,0.014,0.014,0.014,0.014,0.014,1,1,1,1,1,1,1,1,1,0.014,0.014,0.014,0.014,0.014,0.049,0.049,0.049,1,1,1,1,1,1,1,1,1,0.014,0.014,0.014,0.014,0.014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.046,0.046,0.046,0.046,0.046,1,1,1,1,1,1,1,0.046,0.046,0.046,0.046,0.046,1,1,1,1,1,1,0.046,0.046,0.046,0.046,0.046
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.096,0.096,0.096,0.096,0.096,1,1,1,1,1,1,1,1,0.096,0.096,0.096,0.096,0.096,1,1,1,1,1,1,1,0.096,0.096,0.096,0.096,0.096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.096,0.096,0.096,0.096,0.096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.096,0.096,0.096,0.096,0.096,1,1,1,1,1,1,1,0.096,0.096,0.096,0.096,0.096,1,1,1,1,1,1,0.096,0.096,0.096,0.096,0.096,1,1,1,1,1,1,0.096,0.096,0.096,0.096,0.096,1,1,1,1,1,1,0.096,0.096,0.096,0.096,0.096,1,1,1,1,1,1,1,1,1,1,1,1,1,0.074,0.074,0.074,0.074,0.074,1,1,1,1,1,1,1,1,1,0.074,0.074,0.074,0.074,0.074,0.041,0.041,0.041,1,1,1,1,1,1,1,1,1,0.074,0.074,0.074,0.074,0.074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.177,0.177,0.177,0.177,0.177,1,1,1,1,1,1,1,0.177,0.177,0.177,0.177,0.177,1,1,1,1,1,1,0.177,0.177,0.177,0.177,0.177
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.162,0.162,0.162,0.162,0.162,1,1,1,1,1,1,1,1,0.162,0.162,0.162,0.162,0.162,1,1,1,1,1,1,1,0.162,0.162,0.162,0.162,0.162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.162,0.162,0.162,0.162,0.162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.162,0.162,0.162,0.162,0.162,1,1,1,1,1,1,1,0.162,0.162,0.162,0.162,0.162,1,1,1,1,1,1,0.162,0.162,0.162,0.162,0.162,1,1,1,1,1,1,0.162,0.162,0.162,0.162,0.162,1,1,1,1,1,1,0.162,0.162,0.162,0.162,0.162,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14,0.14,0.14,0.14,0.14,1,1,1,1,1,1,1,1,1,0.14,0.14,0.14,0.14,0.14,0.123,0.123,0.123,1,1,1,1,1,1,1,1,1,0.14,0.14,0.14,0.14,0.14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.239,0.239,0.239,0.239,0.239,1,1,1,1,1,1,1,0.239,0.239,0.239,0.239,0.239,1,1,1,1,1,1,0.239,0.239,0.239,0.239,0.239
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.227,0.227,0.227,0.227,0.227,1,1,1,1,1,1,1,1,0.227,0.227,0.227,0.227,0.227,1,1,1,1,1,1,1,0.227,0.227,0.227,0.227,0.227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.227,0.227,0.227,0.227,0.227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.227,0.227,0.227,0.227,0.227,1,1,1,1,1,1,1,0.227,0.227,0.227,0.227,0.227,1,1,1,1,1,1,0.227,0.227,0.227,0.227,0.227,1,1,1,1,1,1,0.227,0.227,0.227,0.227,0.227,1,1,1,1,1,1,0.227,0.227,0.227,0.227,0.227,1,1,1,1,1,1,1,1,1,1,1,1,1,0.207,0.207,0.207,0.207,0.207,1,1,1,1,1,1,1,1,1,0.207,0.207,0.207,0.207,0.207,0.13,0.13,0.13,1,1,1,1,1,1,1,1,1,0.207,0.207,0.207,0.207,0.207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333,0.333,0.333,0.333,0.333,1,1,1,1,1,1,1,0.333,0.333,0.333,0.333,0.333,1,1,1,1,1,1,0.333,0.333,0.333,0.333,0.333
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.262,0.262,0.262,0.262,0.262,1,1,1,1,1,1,1,1,0.262,0.262,0.262,0.262,0.262,1,1,1,1,1,1,1,0.262,0.262,0.262,0.262,0.262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.262,0.262,0.262,0.262,0.262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.262,0.262,0.262,0.262,0.262,1,1,1,1,1,1,1,0.262,0.262,0.262,0.262,0.262,1,1,1,1,1,1,0.262,0.262,0.262,0.262,0.262,1,1,1,1,1,1,0.262,0.262,0.262,0.262,0.262,1,1,1,1,1,1,0.262,0.262,0.262,0.262,0.262,1,1,1,1,1,1,1,1,1,1,1,1,1,0.257,0.257,0.257,0.257,0.257,1,1,1,1,1,1,1,1,1,0.257,0.257,0.257,0.257,0.257,0.12,0.12,0.12,1,1,1,1,1,1,1,1,1,0.257,0.257,0.257,0.257,0.257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.398,0.398,0.398,0.398,0.398,1,1,1,1,1,1,1,0.398,0.398,0.398,0.398,0.398,1,1,1,1,1,1,0.398,0.398,0.398,0.398,0.398
